order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,1714409902.288391,DB
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,1714409902.288391,DB
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,1714409902.288391,DB
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,1714409902.288391,DB
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,1714409902.288391,DB
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,1714409902.288391,DB
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,1714409902.288391,DB
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,1714409902.288391,DB
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,1714409902.288391,DB
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,1714409902.288391,DB
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,1714409902.288391,DB
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,1714409902.288391,DB
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,1714409902.288391,DB
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,1714409902.288391,DB
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,1714409902.288391,DB
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,1714409902.288391,DB
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,1714409902.288391,DB
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,1714409902.288391,DB
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,1714409902.288391,DB
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,1714409902.288391,DB
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,1714409902.288391,DB
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,1714409902.288391,DB
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,1714409902.288391,DB
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,1714409902.288391,DB
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,1714409902.288391,DB
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,1714409902.288391,DB
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,1714409902.288391,DB
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,1714409902.288391,DB
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,1714409902.288391,DB
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,1714409902.288391,DB
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,1714409902.288391,DB
692,2,3,2017-02-05,2017-02-05,,1,3,1714409902.288391,DB
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,1714409902.288391,DB
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,1714409902.288391,DB
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,1714409902.288391,DB
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,1714409902.288391,DB
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,1714409902.288391,DB
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,1714409902.288391,DB
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,1714409902.288391,DB
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,1714409902.288391,DB
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,1714409902.288391,DB
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,1714409902.288391,DB
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,1714409902.288391,DB
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,1714409902.288391,DB
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,1714409902.288391,DB
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,1714409902.288391,DB
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,1714409902.288391,DB
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,1714409902.288391,DB
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,1714409902.288391,DB
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,1714409902.288391,DB
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,1714409902.288391,DB
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,1714409902.288391,DB
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,1714409902.288391,DB
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,1714409902.288391,DB
715,12,3,2017-02-15,2017-02-15,,2,6,1714409902.288391,DB
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,1714409902.288391,DB
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,1714409902.288391,DB
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,1714409902.288391,DB
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,1714409902.288391,DB
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,1714409902.288391,DB
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,1714409902.288391,DB
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,1714409902.288391,DB
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,1714409902.288391,DB
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,1714409902.288391,DB
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,1714409902.288391,DB
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,1714409902.288391,DB
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,1714409902.288391,DB
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,1714409902.288391,DB
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,1714409902.288391,DB
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,1714409902.288391,DB
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,1714409902.288391,DB
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,1714409902.288391,DB
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,1714409902.288391,DB
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,1714409902.288391,DB
735,20,3,2017-02-27,2017-02-27,,3,9,1714409902.288391,DB
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,1714409902.288391,DB
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,1714409902.288391,DB
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,1714409902.288391,DB
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,1714409902.288391,DB
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,1714409902.288391,DB
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,1714409902.288391,DB
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,1714409902.288391,DB
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,1714409902.288391,DB
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,1714409902.288391,DB
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,1714409902.288391,DB
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,1714409902.288391,DB
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,1714409902.288391,DB
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,1714409902.288391,DB
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,1714409902.288391,DB
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,1714409902.288391,DB
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,1714409902.288391,DB
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,1714409902.288391,DB
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,1714409902.288391,DB
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,1714409902.288391,DB
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,1714409902.288391,DB
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,1714409902.288391,DB
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,1714409902.288391,DB
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,1714409902.288391,DB
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,1714409902.288391,DB
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,1714409902.288391,DB
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,1714409902.288391,DB
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,1714409902.288391,DB
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,1714409902.288391,DB
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,1714409902.288391,DB
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,1714409902.288391,DB
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,1714409902.288391,DB
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,1714409902.288391,DB
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,1714409902.288391,DB
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,1714409902.288391,DB
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,1714409902.288391,DB
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,1714409902.288391,DB
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,1714409902.288391,DB
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,1714409902.288391,DB
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,1714409902.288391,DB
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,1714409902.288391,DB
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,1714409902.288391,DB
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,1714409902.288391,DB
778,56,3,2017-03-15,2017-03-15,,3,9,1714409902.288391,DB
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,1714409902.288391,DB
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,1714409902.288391,DB
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,1714409902.288391,DB
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,1714409902.288391,DB
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,1714409902.288391,DB
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,1714409902.288391,DB
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,1714409902.288391,DB
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,1714409902.288391,DB
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,1714409902.288391,DB
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,1714409902.288391,DB
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,1714409902.288391,DB
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,1714409902.288391,DB
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,1714409902.288391,DB
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,1714409902.288391,DB
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,1714409902.288391,DB
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,1714409902.288391,DB
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,1714409902.288391,DB
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,1714409902.288391,DB
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,1714409902.288391,DB
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,1714409902.288391,DB
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,1714409902.288391,DB
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,1714409902.288391,DB
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,1714409902.288391,DB
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,1714409902.288391,DB
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,1714409902.288391,DB
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,1714409902.288391,DB
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,1714409902.288391,DB
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,1714409902.288391,DB
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,1714409902.288391,DB
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,1714409902.288391,DB
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,1714409902.288391,DB
810,153,3,2017-04-01,2017-04-01,,3,8,1714409902.288391,DB
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,1714409902.288391,DB
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,1714409902.288391,DB
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,1714409902.288391,DB
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,1714409902.288391,DB
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,1714409902.288391,DB
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,1714409902.288391,DB
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,1714409902.288391,DB
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,1714409902.288391,DB
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,1714409902.288391,DB
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,1714409902.288391,DB
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,1714409902.288391,DB
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,1714409902.288391,DB
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,1714409902.288391,DB
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,1714409902.288391,DB
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,1714409902.288391,DB
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,1714409902.288391,DB
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,1714409902.288391,DB
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,1714409902.288391,DB
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,1714409902.288391,DB
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,1714409902.288391,DB
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,1714409902.288391,DB
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,1714409902.288391,DB
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,1714409902.288391,DB
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,1714409902.288391,DB
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,1714409902.288391,DB
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,1714409902.288391,DB
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,1714409902.288391,DB
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,1714409902.288391,DB
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,1714409902.288391,DB
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,1714409902.288391,DB
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,1714409902.288391,DB
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,1714409902.288391,DB
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,1714409902.288391,DB
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,1714409902.288391,DB
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,1714409902.288391,DB
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,1714409902.288391,DB
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,1714409902.288391,DB
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,1714409902.288391,DB
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,1714409902.288391,DB
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,1714409902.288391,DB
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,1714409902.288391,DB
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,1714409902.288391,DB
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,1714409902.288391,DB
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,1714409902.288391,DB
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,1714409902.288391,DB
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,1714409902.288391,DB
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,1714409902.288391,DB
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,1714409902.288391,DB
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,1714409902.288391,DB
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,1714409902.288391,DB
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,1714409902.288391,DB
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,1714409902.288391,DB
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,1714409902.288391,DB
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,1714409902.288391,DB
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,1714409902.288391,DB
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,1714409902.288391,DB
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,1714409902.288391,DB
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,1714409902.288391,DB
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,1714409902.288391,DB
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,1714409902.288391,DB
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,1714409902.288391,DB
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,1714409902.288391,DB
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,1714409902.288391,DB
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,1714409902.288391,DB
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,1714409902.288391,DB
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,1714409902.288391,DB
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,1714409902.288391,DB
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,1714409902.288391,DB
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,1714409902.288391,DB
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,1714409902.288391,DB
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,1714409902.288391,DB
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,1714409902.288391,DB
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,1714409902.288391,DB
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,1714409902.288391,DB
885,66,3,2017-05-13,2017-05-13,,3,8,1714409902.288391,DB
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,1714409902.288391,DB
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,1714409902.288391,DB
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,1714409902.288391,DB
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,1714409902.288391,DB
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,1714409902.288391,DB
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,1714409902.288391,DB
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,1714409902.288391,DB
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,1714409902.288391,DB
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,1714409902.288391,DB
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,1714409902.288391,DB
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,1714409902.288391,DB
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,1714409902.288391,DB
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,1714409902.288391,DB
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,1714409902.288391,DB
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,1714409902.288391,DB
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,1714409902.288391,DB
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,1714409902.288391,DB
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,1714409902.288391,DB
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,1714409902.288391,DB
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,1714409902.288391,DB
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,1714409902.288391,DB
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,1714409902.288391,DB
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,1714409902.288391,DB
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,1714409902.288391,DB
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,1714409902.288391,DB
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,1714409902.288391,DB
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,1714409902.288391,DB
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,1714409902.288391,DB
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,1714409902.288391,DB
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,1714409902.288391,DB
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,1714409902.288391,DB
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,1714409902.288391,DB
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,1714409902.288391,DB
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,1714409902.288391,DB
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,1714409902.288391,DB
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,1714409902.288391,DB
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,1714409902.288391,DB
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,1714409902.288391,DB
924,68,3,2017-06-02,2017-06-02,,3,8,1714409902.288391,DB
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,1714409902.288391,DB
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,1714409902.288391,DB
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,1714409902.288391,DB
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,1714409902.288391,DB
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,1714409902.288391,DB
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,1714409902.288391,DB
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,1714409902.288391,DB
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,1714409902.288391,DB
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,1714409902.288391,DB
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,1714409902.288391,DB
935,43,3,2017-06-10,2017-06-10,,3,8,1714409902.288391,DB
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,1714409902.288391,DB
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,1714409902.288391,DB
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,1714409902.288391,DB
939,1407,4,2017-06-11,2017-06-12,2017-06-14,2,6,1714409902.288391,DB
940,585,4,2017-06-12,2017-06-14,2017-06-13,1,2,1714409902.288391,DB
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,1714409902.288391,DB
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,1714409902.288391,DB
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,1714409902.288391,DB
944,138,4,2017-06-14,2017-06-15,2017-06-17,1,3,1714409902.288391,DB
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,1714409902.288391,DB
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,1714409902.288391,DB
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,1714409902.288391,DB
948,618,4,2017-06-15,2017-06-17,2017-06-17,2,6,1714409902.288391,DB
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,1714409902.288391,DB
950,142,4,2017-06-16,2017-06-19,2017-06-18,2,6,1714409902.288391,DB
951,339,4,2017-06-16,2017-06-19,2017-06-19,2,7,1714409902.288391,DB
952,355,4,2017-06-16,2017-06-18,2017-06-18,2,7,1714409902.288391,DB
953,658,4,2017-06-16,2017-06-18,2017-06-17,2,7,1714409902.288391,DB
954,611,4,2017-06-17,2017-06-20,2017-06-20,2,6,1714409902.288391,DB
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,1714409902.288391,DB
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,1714409902.288391,DB
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,1714409902.288391,DB
958,1276,4,2017-06-18,2017-06-20,2017-06-19,1,2,1714409902.288391,DB
959,650,4,2017-06-18,2017-06-21,2017-06-21,2,7,1714409902.288391,DB
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,1714409902.288391,DB
961,82,4,2017-06-19,2017-06-21,2017-06-22,1,2,1714409902.288391,DB
962,570,4,2017-06-19,2017-06-22,2017-06-20,2,7,1714409902.288391,DB
963,1432,4,2017-06-19,2017-06-21,2017-06-21,2,6,1714409902.288391,DB
964,404,4,2017-06-20,2017-06-22,2017-06-22,2,7,1714409902.288391,DB
965,457,4,2017-06-20,2017-06-22,2017-06-23,2,6,1714409902.288391,DB
966,389,4,2017-06-20,2017-06-22,2017-06-22,3,8,1714409902.288391,DB
967,1323,4,2017-06-21,2017-06-24,2017-06-24,2,6,1714409902.288391,DB
968,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,1714409902.288391,DB
969,248,4,2017-06-21,2017-06-24,2017-06-22,3,9,1714409902.288391,DB
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,1714409902.288391,DB
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,1714409902.288391,DB
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,1714409902.288391,DB
973,238,4,2017-06-24,2017-06-27,2017-06-27,2,6,1714409902.288391,DB
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,1714409902.288391,DB
975,1092,4,2017-06-25,2017-06-27,2017-06-28,2,6,1714409902.288391,DB
976,1266,4,2017-06-25,2017-06-28,2017-06-27,3,9,1714409902.288391,DB
977,400,4,2017-06-26,2017-06-28,2017-06-27,2,7,1714409902.288391,DB
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,1714409902.288391,DB
979,1190,4,2017-06-26,2017-06-29,2017-06-27,2,6,1714409902.288391,DB
980,328,4,2017-06-26,2017-06-28,2017-06-27,3,9,1714409902.288391,DB
981,687,4,2017-06-26,2017-06-29,2017-06-28,3,8,1714409902.288391,DB
982,1423,4,2017-06-26,2017-06-29,2017-06-28,3,9,1714409902.288391,DB
983,1158,4,2017-06-27,2017-06-28,2017-06-29,2,6,1714409902.288391,DB
984,1287,4,2017-06-27,2017-06-28,2017-06-29,2,7,1714409902.288391,DB
985,461,4,2017-06-30,2017-07-02,2017-07-01,2,6,1714409902.288391,DB
986,556,4,2017-06-30,2017-07-03,2017-07-01,2,7,1714409902.288391,DB
987,172,4,2017-07-02,2017-07-04,2017-07-04,1,2,1714409902.288391,DB
988,436,4,2017-07-02,2017-07-04,2017-07-05,2,6,1714409902.288391,DB
989,1145,4,2017-07-02,2017-07-04,2017-07-03,2,6,1714409902.288391,DB
990,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,1714409902.288391,DB
991,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,1714409902.288391,DB
