order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source,late_delivery
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,1714409902.288391,DB,False
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,1714409902.288391,DB,False
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,1714409902.288391,DB,False
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,1714409902.288391,DB,False
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,1714409902.288391,DB,True
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,1714409902.288391,DB,True
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,1714409902.288391,DB,True
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,1714409902.288391,DB,True
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,1714409902.288391,DB,False
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,1714409902.288391,DB,False
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,1714409902.288391,DB,False
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,1714409902.288391,DB,True
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,1714409902.288391,DB,False
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,1714409902.288391,DB,True
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,1714409902.288391,DB,False
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,1714409902.288391,DB,True
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,1714409902.288391,DB,True
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,1714409902.288391,DB,True
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,1714409902.288391,DB,True
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,1714409902.288391,DB,True
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,1714409902.288391,DB,False
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,1714409902.288391,DB,False
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,1714409902.288391,DB,False
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,1714409902.288391,DB,False
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,1714409902.288391,DB,True
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,1714409902.288391,DB,False
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,1714409902.288391,DB,True
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,1714409902.288391,DB,False
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,1714409902.288391,DB,True
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,1714409902.288391,DB,False
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,1714409902.288391,DB,False
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,1714409902.288391,DB,False
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,1714409902.288391,DB,False
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,1714409902.288391,DB,True
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,1714409902.288391,DB,True
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,1714409902.288391,DB,False
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,1714409902.288391,DB,True
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,1714409902.288391,DB,False
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,1714409902.288391,DB,True
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,1714409902.288391,DB,True
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,1714409902.288391,DB,True
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,1714409902.288391,DB,False
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,1714409902.288391,DB,False
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,1714409902.288391,DB,True
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,1714409902.288391,DB,False
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,1714409902.288391,DB,False
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,1714409902.288391,DB,True
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,1714409902.288391,DB,True
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,1714409902.288391,DB,True
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,1714409902.288391,DB,False
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,1714409902.288391,DB,True
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,1714409902.288391,DB,True
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,1714409902.288391,DB,False
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,1714409902.288391,DB,True
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,1714409902.288391,DB,False
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,1714409902.288391,DB,False
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,1714409902.288391,DB,False
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,1714409902.288391,DB,False
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,1714409902.288391,DB,False
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,1714409902.288391,DB,True
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,1714409902.288391,DB,False
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,1714409902.288391,DB,True
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,1714409902.288391,DB,True
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,1714409902.288391,DB,False
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,1714409902.288391,DB,True
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,1714409902.288391,DB,False
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,1714409902.288391,DB,False
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,1714409902.288391,DB,False
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,1714409902.288391,DB,False
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,1714409902.288391,DB,False
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,1714409902.288391,DB,True
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,1714409902.288391,DB,True
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,1714409902.288391,DB,False
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,1714409902.288391,DB,False
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,1714409902.288391,DB,False
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,1714409902.288391,DB,False
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,1714409902.288391,DB,True
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,1714409902.288391,DB,False
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,1714409902.288391,DB,False
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,1714409902.288391,DB,False
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,1714409902.288391,DB,True
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,1714409902.288391,DB,False
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,1714409902.288391,DB,True
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,1714409902.288391,DB,False
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,1714409902.288391,DB,False
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,1714409902.288391,DB,True
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,1714409902.288391,DB,True
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,1714409902.288391,DB,True
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,1714409902.288391,DB,False
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,1714409902.288391,DB,False
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,1714409902.288391,DB,False
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,1714409902.288391,DB,False
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,1714409902.288391,DB,False
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,1714409902.288391,DB,True
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,1714409902.288391,DB,True
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,1714409902.288391,DB,False
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,1714409902.288391,DB,False
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,1714409902.288391,DB,False
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,1714409902.288391,DB,False
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,1714409902.288391,DB,True
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,1714409902.288391,DB,False
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,1714409902.288391,DB,True
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,1714409902.288391,DB,False
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,1714409902.288391,DB,True
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,1714409902.288391,DB,True
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,1714409902.288391,DB,False
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,1714409902.288391,DB,False
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,1714409902.288391,DB,False
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,1714409902.288391,DB,True
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,1714409902.288391,DB,False
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,1714409902.288391,DB,False
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,1714409902.288391,DB,True
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,1714409902.288391,DB,True
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,1714409902.288391,DB,True
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,1714409902.288391,DB,True
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,1714409902.288391,DB,False
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,1714409902.288391,DB,False
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,1714409902.288391,DB,False
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,1714409902.288391,DB,False
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,1714409902.288391,DB,True
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,1714409902.288391,DB,False
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,1714409902.288391,DB,False
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,1714409902.288391,DB,False
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,1714409902.288391,DB,True
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,1714409902.288391,DB,False
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,1714409902.288391,DB,True
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,1714409902.288391,DB,False
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,1714409902.288391,DB,True
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,1714409902.288391,DB,True
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,1714409902.288391,DB,False
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,1714409902.288391,DB,False
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,1714409902.288391,DB,True
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,1714409902.288391,DB,False
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,1714409902.288391,DB,False
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,1714409902.288391,DB,False
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,1714409902.288391,DB,False
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,1714409902.288391,DB,True
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,1714409902.288391,DB,True
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,1714409902.288391,DB,True
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,1714409902.288391,DB,False
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,1714409902.288391,DB,False
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,1714409902.288391,DB,True
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,1714409902.288391,DB,False
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,1714409902.288391,DB,False
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,1714409902.288391,DB,True
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,1714409902.288391,DB,True
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,1714409902.288391,DB,False
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,1714409902.288391,DB,True
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,1714409902.288391,DB,True
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,1714409902.288391,DB,False
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,1714409902.288391,DB,False
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,1714409902.288391,DB,True
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,1714409902.288391,DB,False
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,1714409902.288391,DB,True
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,1714409902.288391,DB,False
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,1714409902.288391,DB,False
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,1714409902.288391,DB,False
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,1714409902.288391,DB,True
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,1714409902.288391,DB,False
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,1714409902.288391,DB,False
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,1714409902.288391,DB,False
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,1714409902.288391,DB,False
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,1714409902.288391,DB,True
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,1714409902.288391,DB,False
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,1714409902.288391,DB,False
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,1714409902.288391,DB,False
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,1714409902.288391,DB,True
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,1714409902.288391,DB,True
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,1714409902.288391,DB,True
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,1714409902.288391,DB,True
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,1714409902.288391,DB,True
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,1714409902.288391,DB,False
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,1714409902.288391,DB,False
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,1714409902.288391,DB,True
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,1714409902.288391,DB,False
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,1714409902.288391,DB,False
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,1714409902.288391,DB,False
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,1714409902.288391,DB,False
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,1714409902.288391,DB,True
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,1714409902.288391,DB,True
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,1714409902.288391,DB,False
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,1714409902.288391,DB,False
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,1714409902.288391,DB,False
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,1714409902.288391,DB,False
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,1714409902.288391,DB,False
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,1714409902.288391,DB,False
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,1714409902.288391,DB,False
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,1714409902.288391,DB,False
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,1714409902.288391,DB,True
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,1714409902.288391,DB,True
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,1714409902.288391,DB,False
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,1714409902.288391,DB,False
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,1714409902.288391,DB,False
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,1714409902.288391,DB,False
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,1714409902.288391,DB,True
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,1714409902.288391,DB,False
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,1714409902.288391,DB,True
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,1714409902.288391,DB,False
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,1714409902.288391,DB,False
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,1714409902.288391,DB,False
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,1714409902.288391,DB,True
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,1714409902.288391,DB,True
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,1714409902.288391,DB,True
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,1714409902.288391,DB,True
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,1714409902.288391,DB,False
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,1714409902.288391,DB,False
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,1714409902.288391,DB,True
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,1714409902.288391,DB,False
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,1714409902.288391,DB,True
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,1714409902.288391,DB,False
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,1714409902.288391,DB,False
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,1714409902.288391,DB,True
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,1714409902.288391,DB,False
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,1714409902.288391,DB,False
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,1714409902.288391,DB,False
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,1714409902.288391,DB,False
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,1714409902.288391,DB,False
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,1714409902.288391,DB,False
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,1714409902.288391,DB,False
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,1714409902.288391,DB,True
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,1714409902.288391,DB,True
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,1714409902.288391,DB,False
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,1714409902.288391,DB,True
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,1714409902.288391,DB,False
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,1714409902.288391,DB,False
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,1714409902.288391,DB,False
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,1714409902.288391,DB,False
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,1714409902.288391,DB,False
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,1714409902.288391,DB,True
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,1714409902.288391,DB,False
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,1714409902.288391,DB,True
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,1714409902.288391,DB,False
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,1714409902.288391,DB,False
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,1714409902.288391,DB,False
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,1714409902.288391,DB,False
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,1714409902.288391,DB,False
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,1714409902.288391,DB,False
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,1714409902.288391,DB,False
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,1714409902.288391,DB,False
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,1714409902.288391,DB,False
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,1714409902.288391,DB,False
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,1714409902.288391,DB,False
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,1714409902.288391,DB,True
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,1714409902.288391,DB,False
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,1714409902.288391,DB,True
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,1714409902.288391,DB,True
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,1714409902.288391,DB,False
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,1714409902.288391,DB,True
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,1714409902.288391,DB,False
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,1714409902.288391,DB,False
906,877,4,2017-05-23,2017-05-26,2017-05-26,2,7,1714409902.288391,DB,False
907,120,4,2017-05-24,2017-05-26,2017-05-27,1,2,1714409902.288391,DB,True
908,402,4,2017-05-25,2017-05-28,2017-05-27,2,7,1714409902.288391,DB,False
909,188,4,2017-05-26,2017-05-27,2017-05-28,1,2,1714409902.288391,DB,True
910,342,4,2017-05-26,2017-05-28,2017-05-28,2,7,1714409902.288391,DB,False
911,887,4,2017-05-26,2017-05-29,2017-05-29,2,6,1714409902.288391,DB,False
912,519,4,2017-05-27,2017-05-29,2017-05-29,1,2,1714409902.288391,DB,False
913,699,4,2017-05-27,2017-05-29,2017-05-29,2,6,1714409902.288391,DB,False
914,1068,4,2017-05-28,2017-05-31,2017-05-31,1,2,1714409902.288391,DB,False
915,215,4,2017-05-28,2017-05-30,2017-05-30,2,6,1714409902.288391,DB,False
916,718,4,2017-05-28,2017-05-29,2017-05-29,2,6,1714409902.288391,DB,False
917,881,4,2017-05-29,2017-05-31,2017-06-01,1,2,1714409902.288391,DB,True
918,242,4,2017-05-30,2017-05-31,2017-05-31,1,3,1714409902.288391,DB,False
919,781,4,2017-05-30,2017-05-31,2017-05-31,2,7,1714409902.288391,DB,False
920,966,4,2017-05-30,2017-06-01,2017-06-02,2,7,1714409902.288391,DB,True
921,628,4,2017-05-31,2017-06-02,2017-06-02,2,6,1714409902.288391,DB,False
922,656,4,2017-05-31,2017-06-01,2017-06-03,2,6,1714409902.288391,DB,True
923,769,4,2017-05-31,2017-06-03,2017-06-02,2,7,1714409902.288391,DB,False
925,1316,4,2017-06-02,2017-06-05,2017-06-03,2,7,1714409902.288391,DB,False
926,233,4,2017-06-03,2017-06-05,2017-06-06,1,2,1714409902.288391,DB,True
927,1438,4,2017-06-03,2017-06-05,2017-06-06,1,2,1714409902.288391,DB,True
928,957,4,2017-06-05,2017-06-06,2017-06-06,1,3,1714409902.288391,DB,False
929,472,4,2017-06-05,2017-06-06,2017-06-08,2,6,1714409902.288391,DB,True
930,1224,4,2017-06-05,2017-06-06,2017-06-06,3,9,1714409902.288391,DB,False
931,631,4,2017-06-07,2017-06-08,2017-06-08,2,6,1714409902.288391,DB,False
932,804,4,2017-06-07,2017-06-08,2017-06-09,2,6,1714409902.288391,DB,True
933,909,4,2017-06-07,2017-06-10,2017-06-08,2,6,1714409902.288391,DB,False
934,93,4,2017-06-09,2017-06-10,2017-06-12,2,7,1714409902.288391,DB,True
936,265,4,2017-06-10,2017-06-13,2017-06-12,2,6,1714409902.288391,DB,False
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,1714409902.288391,DB,False
938,129,4,2017-06-11,2017-06-12,2017-06-12,2,6,1714409902.288391,DB,False
939,1407,4,2017-06-11,2017-06-12,2017-06-14,2,6,1714409902.288391,DB,True
940,585,4,2017-06-12,2017-06-14,2017-06-13,1,2,1714409902.288391,DB,False
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,1714409902.288391,DB,False
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,1714409902.288391,DB,False
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,1714409902.288391,DB,False
944,138,4,2017-06-14,2017-06-15,2017-06-17,1,3,1714409902.288391,DB,True
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,1714409902.288391,DB,True
946,525,4,2017-06-14,2017-06-16,2017-06-15,2,6,1714409902.288391,DB,False
947,278,4,2017-06-15,2017-06-18,2017-06-17,1,3,1714409902.288391,DB,False
948,618,4,2017-06-15,2017-06-17,2017-06-17,2,6,1714409902.288391,DB,False
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,1714409902.288391,DB,False
950,142,4,2017-06-16,2017-06-19,2017-06-18,2,6,1714409902.288391,DB,False
951,339,4,2017-06-16,2017-06-19,2017-06-19,2,7,1714409902.288391,DB,False
952,355,4,2017-06-16,2017-06-18,2017-06-18,2,7,1714409902.288391,DB,False
953,658,4,2017-06-16,2017-06-18,2017-06-17,2,7,1714409902.288391,DB,False
954,611,4,2017-06-17,2017-06-20,2017-06-20,2,6,1714409902.288391,DB,False
955,880,4,2017-06-17,2017-06-19,2017-06-18,2,6,1714409902.288391,DB,False
956,1184,4,2017-06-17,2017-06-19,2017-06-20,2,6,1714409902.288391,DB,True
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,1714409902.288391,DB,False
958,1276,4,2017-06-18,2017-06-20,2017-06-19,1,2,1714409902.288391,DB,False
959,650,4,2017-06-18,2017-06-21,2017-06-21,2,7,1714409902.288391,DB,False
960,1390,4,2017-06-18,2017-06-19,2017-06-19,2,7,1714409902.288391,DB,False
961,82,4,2017-06-19,2017-06-21,2017-06-22,1,2,1714409902.288391,DB,True
962,570,4,2017-06-19,2017-06-22,2017-06-20,2,7,1714409902.288391,DB,False
963,1432,4,2017-06-19,2017-06-21,2017-06-21,2,6,1714409902.288391,DB,False
964,404,4,2017-06-20,2017-06-22,2017-06-22,2,7,1714409902.288391,DB,False
965,457,4,2017-06-20,2017-06-22,2017-06-23,2,6,1714409902.288391,DB,True
966,389,4,2017-06-20,2017-06-22,2017-06-22,3,8,1714409902.288391,DB,False
967,1323,4,2017-06-21,2017-06-24,2017-06-24,2,6,1714409902.288391,DB,False
968,1403,4,2017-06-21,2017-06-23,2017-06-23,2,6,1714409902.288391,DB,False
969,248,4,2017-06-21,2017-06-24,2017-06-22,3,9,1714409902.288391,DB,False
970,836,4,2017-06-22,2017-06-25,2017-06-23,2,7,1714409902.288391,DB,False
971,1426,4,2017-06-22,2017-06-23,2017-06-24,3,8,1714409902.288391,DB,True
972,270,4,2017-06-23,2017-06-24,2017-06-25,2,7,1714409902.288391,DB,True
