order_id,item_id,product_id,quantity,list_price,discount,extract_time,source,USD_to_EGP,list_price_egp
754,4,67,2,250.99,0.05,1714409905.065816,DB,47.9,12022.421
754,5,7,1,3999.99,0.2,1714409905.065816,DB,47.9,191599.52099999998
755,1,80,2,761.99,0.07,1714409905.065816,DB,47.9,36499.320999999996
755,2,43,2,5299.99,0.05,1714409905.065816,DB,47.9,253869.52099999998
755,3,57,2,1999.99,0.1,1714409905.065816,DB,47.9,95799.521
756,1,64,1,489.99,0.1,1714409905.065816,DB,47.9,23470.521
756,2,17,2,429.0,0.05,1714409905.065816,DB,47.9,20549.1
757,1,95,1,299.99,0.1,1714409905.065816,DB,47.9,14369.521
758,1,22,2,269.99,0.07,1714409905.065816,DB,47.9,12932.521
758,2,99,1,299.99,0.1,1714409905.065816,DB,47.9,14369.521
758,3,27,1,999.99,0.07,1714409905.065816,DB,47.9,47899.521
758,4,65,2,346.99,0.07,1714409905.065816,DB,47.9,16620.821
758,5,109,1,416.99,0.2,1714409905.065816,DB,47.9,19973.821
759,1,93,2,209.99,0.05,1714409905.065816,DB,47.9,10058.521
759,2,78,1,647.99,0.07,1714409905.065816,DB,47.9,31038.720999999998
760,1,21,2,269.99,0.07,1714409905.065816,DB,47.9,12932.521
760,2,29,2,999.99,0.07,1714409905.065816,DB,47.9,47899.521
761,1,43,1,5299.99,0.07,1714409905.065816,DB,47.9,253869.52099999998
761,2,52,2,875.99,0.2,1714409905.065816,DB,47.9,41959.921
762,1,102,2,489.99,0.05,1714409905.065816,DB,47.9,23470.521
763,1,90,1,209.99,0.07,1714409905.065816,DB,47.9,10058.521
763,2,103,1,551.99,0.1,1714409905.065816,DB,47.9,26440.321
764,1,55,1,2699.99,0.07,1714409905.065816,DB,47.9,129329.52099999998
764,2,95,2,299.99,0.05,1714409905.065816,DB,47.9,14369.521
764,3,81,2,1099.99,0.07,1714409905.065816,DB,47.9,52689.521
765,1,28,2,2499.99,0.2,1714409905.065816,DB,47.9,119749.52099999998
765,2,12,1,549.99,0.07,1714409905.065816,DB,47.9,26344.521
765,3,25,1,499.99,0.2,1714409905.065816,DB,47.9,23949.521
765,4,53,1,749.99,0.2,1714409905.065816,DB,47.9,35924.521
765,5,65,1,346.99,0.05,1714409905.065816,DB,47.9,16620.821
766,1,111,1,470.99,0.2,1714409905.065816,DB,47.9,22560.421
767,1,63,1,3499.99,0.1,1714409905.065816,DB,47.9,167649.52099999998
767,2,29,1,999.99,0.07,1714409905.065816,DB,47.9,47899.521
767,3,41,2,1469.99,0.05,1714409905.065816,DB,47.9,70412.521
767,4,77,2,799.99,0.05,1714409905.065816,DB,47.9,38319.521
768,1,31,1,1632.99,0.2,1714409905.065816,DB,47.9,78220.221
768,2,76,1,299.99,0.2,1714409905.065816,DB,47.9,14369.521
769,1,8,1,1799.99,0.1,1714409905.065816,DB,47.9,86219.521
769,2,6,2,469.99,0.05,1714409905.065816,DB,47.9,22512.521
769,3,36,2,832.99,0.07,1714409905.065816,DB,47.9,39900.221
770,1,110,1,470.99,0.05,1714409905.065816,DB,47.9,22560.421
770,2,42,1,2299.99,0.2,1714409905.065816,DB,47.9,110169.521
770,3,103,1,551.99,0.2,1714409905.065816,DB,47.9,26440.321
770,4,11,2,1680.99,0.05,1714409905.065816,DB,47.9,80519.421
771,1,13,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521
772,1,103,1,551.99,0.07,1714409905.065816,DB,47.9,26440.321
773,1,92,1,209.99,0.1,1714409905.065816,DB,47.9,10058.521
773,2,14,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521
773,3,17,2,429.0,0.2,1714409905.065816,DB,47.9,20549.1
773,4,33,2,469.99,0.07,1714409905.065816,DB,47.9,22512.521
774,1,65,1,346.99,0.05,1714409905.065816,DB,47.9,16620.821
774,2,36,2,832.99,0.05,1714409905.065816,DB,47.9,39900.221
774,3,20,1,599.99,0.2,1714409905.065816,DB,47.9,28739.521
774,4,73,1,749.99,0.05,1714409905.065816,DB,47.9,35924.521
774,5,58,2,4999.99,0.1,1714409905.065816,DB,47.9,239499.52099999998
775,1,39,1,1499.99,0.07,1714409905.065816,DB,47.9,71849.521
776,1,28,1,2499.99,0.2,1714409905.065816,DB,47.9,119749.52099999998
776,2,42,2,2299.99,0.2,1714409905.065816,DB,47.9,110169.521
776,3,71,1,416.99,0.1,1714409905.065816,DB,47.9,19973.821
776,4,35,1,832.99,0.1,1714409905.065816,DB,47.9,39900.221
777,1,5,1,1320.99,0.2,1714409905.065816,DB,47.9,63275.421
777,2,7,2,3999.99,0.2,1714409905.065816,DB,47.9,191599.52099999998
777,3,2,1,749.99,0.2,1714409905.065816,DB,47.9,35924.521
778,1,64,1,489.99,0.1,1714409905.065816,DB,47.9,23470.521
778,2,85,1,329.99,0.05,1714409905.065816,DB,47.9,15806.521
779,1,101,1,339.99,0.05,1714409905.065816,DB,47.9,16285.521
779,2,90,2,209.99,0.2,1714409905.065816,DB,47.9,10058.521
779,3,47,1,5299.99,0.2,1714409905.065816,DB,47.9,253869.52099999998
779,4,8,1,1799.99,0.2,1714409905.065816,DB,47.9,86219.521
779,5,85,1,329.99,0.2,1714409905.065816,DB,47.9,15806.521
780,1,32,1,469.99,0.1,1714409905.065816,DB,47.9,22512.521
781,1,109,2,416.99,0.05,1714409905.065816,DB,47.9,19973.821
781,2,7,2,3999.99,0.2,1714409905.065816,DB,47.9,191599.52099999998
781,3,57,2,1999.99,0.1,1714409905.065816,DB,47.9,95799.521
782,1,20,2,599.99,0.07,1714409905.065816,DB,47.9,28739.521
782,2,57,1,1999.99,0.07,1714409905.065816,DB,47.9,95799.521
782,3,99,1,299.99,0.07,1714409905.065816,DB,47.9,14369.521
782,4,16,2,599.99,0.2,1714409905.065816,DB,47.9,28739.521
783,1,92,1,209.99,0.2,1714409905.065816,DB,47.9,10058.521
783,2,22,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521
783,3,94,1,249.99,0.05,1714409905.065816,DB,47.9,11974.521
783,4,29,1,999.99,0.1,1714409905.065816,DB,47.9,47899.521
784,1,22,1,269.99,0.07,1714409905.065816,DB,47.9,12932.521
784,2,72,2,619.99,0.1,1714409905.065816,DB,47.9,29697.521
784,3,16,1,599.99,0.2,1714409905.065816,DB,47.9,28739.521
785,1,59,2,2599.99,0.2,1714409905.065816,DB,47.9,124539.52099999998
785,2,40,1,4999.99,0.07,1714409905.065816,DB,47.9,239499.52099999998
785,3,25,1,499.99,0.07,1714409905.065816,DB,47.9,23949.521
786,1,80,1,761.99,0.05,1714409905.065816,DB,47.9,36499.320999999996
787,1,51,2,6499.99,0.07,1714409905.065816,DB,47.9,311349.521
787,2,66,2,250.99,0.1,1714409905.065816,DB,47.9,12022.421
788,1,48,1,1499.99,0.2,1714409905.065816,DB,47.9,71849.521
788,2,19,1,449.0,0.1,1714409905.065816,DB,47.9,21507.1
788,3,13,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521
789,1,100,2,489.99,0.2,1714409905.065816,DB,47.9,23470.521
789,2,93,2,209.99,0.07,1714409905.065816,DB,47.9,10058.521
790,1,62,2,3499.99,0.07,1714409905.065816,DB,47.9,167649.52099999998
790,2,91,1,349.99,0.1,1714409905.065816,DB,47.9,16764.521
791,1,54,1,3199.99,0.2,1714409905.065816,DB,47.9,153279.52099999998
791,2,25,2,499.99,0.07,1714409905.065816,DB,47.9,23949.521
792,1,16,2,599.99,0.2,1714409905.065816,DB,47.9,28739.521
792,2,39,1,1499.99,0.2,1714409905.065816,DB,47.9,71849.521
792,3,56,1,5499.99,0.2,1714409905.065816,DB,47.9,263449.521
792,4,30,1,999.99,0.05,1714409905.065816,DB,47.9,47899.521
792,5,2,1,749.99,0.2,1714409905.065816,DB,47.9,35924.521
793,1,60,1,1559.99,0.05,1714409905.065816,DB,47.9,74723.521
793,2,95,2,299.99,0.05,1714409905.065816,DB,47.9,14369.521
793,3,75,2,599.99,0.05,1714409905.065816,DB,47.9,28739.521
794,1,41,2,1469.99,0.05,1714409905.065816,DB,47.9,70412.521
794,2,68,1,449.99,0.2,1714409905.065816,DB,47.9,21554.521
794,3,17,1,429.0,0.07,1714409905.065816,DB,47.9,20549.1
794,4,28,1,2499.99,0.1,1714409905.065816,DB,47.9,119749.52099999998
795,1,95,2,299.99,0.05,1714409905.065816,DB,47.9,14369.521
795,2,99,2,299.99,0.05,1714409905.065816,DB,47.9,14369.521
796,1,6,2,469.99,0.2,1714409905.065816,DB,47.9,22512.521
797,1,11,1,1680.99,0.07,1714409905.065816,DB,47.9,80519.421
797,2,69,1,416.99,0.05,1714409905.065816,DB,47.9,19973.821
797,3,74,1,439.99,0.1,1714409905.065816,DB,47.9,21075.521
797,4,54,2,3199.99,0.05,1714409905.065816,DB,47.9,153279.52099999998
797,5,62,2,3499.99,0.1,1714409905.065816,DB,47.9,167649.52099999998
798,1,23,1,299.99,0.1,1714409905.065816,DB,47.9,14369.521
798,2,90,1,209.99,0.05,1714409905.065816,DB,47.9,10058.521
798,3,91,2,349.99,0.07,1714409905.065816,DB,47.9,16764.521
798,4,42,1,2299.99,0.2,1714409905.065816,DB,47.9,110169.521
798,5,26,2,599.99,0.05,1714409905.065816,DB,47.9,28739.521
799,1,5,2,1320.99,0.1,1714409905.065816,DB,47.9,63275.421
799,2,34,2,469.99,0.05,1714409905.065816,DB,47.9,22512.521
799,3,29,2,999.99,0.07,1714409905.065816,DB,47.9,47899.521
799,4,63,1,3499.99,0.1,1714409905.065816,DB,47.9,167649.52099999998
799,5,58,2,4999.99,0.07,1714409905.065816,DB,47.9,239499.52099999998
800,1,65,2,346.99,0.1,1714409905.065816,DB,47.9,16620.821
800,2,54,1,3199.99,0.07,1714409905.065816,DB,47.9,153279.52099999998
800,3,6,2,469.99,0.05,1714409905.065816,DB,47.9,22512.521
800,4,52,1,875.99,0.1,1714409905.065816,DB,47.9,41959.921
800,5,95,2,299.99,0.05,1714409905.065816,DB,47.9,14369.521
801,1,101,1,339.99,0.07,1714409905.065816,DB,47.9,16285.521
802,1,30,1,999.99,0.05,1714409905.065816,DB,47.9,47899.521
802,2,36,2,832.99,0.2,1714409905.065816,DB,47.9,39900.221
802,3,40,1,4999.99,0.1,1714409905.065816,DB,47.9,239499.52099999998
802,4,28,1,2499.99,0.05,1714409905.065816,DB,47.9,119749.52099999998
803,1,111,1,470.99,0.07,1714409905.065816,DB,47.9,22560.421
803,2,52,2,875.99,0.05,1714409905.065816,DB,47.9,41959.921
803,3,102,1,489.99,0.07,1714409905.065816,DB,47.9,23470.521
804,1,89,2,209.99,0.2,1714409905.065816,DB,47.9,10058.521
804,2,53,1,749.99,0.07,1714409905.065816,DB,47.9,35924.521
804,3,50,2,5999.99,0.05,1714409905.065816,DB,47.9,287399.521
805,1,24,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521
805,2,33,2,469.99,0.2,1714409905.065816,DB,47.9,22512.521
805,3,62,2,3499.99,0.2,1714409905.065816,DB,47.9,167649.52099999998
805,4,32,1,469.99,0.07,1714409905.065816,DB,47.9,22512.521
805,5,6,2,469.99,0.05,1714409905.065816,DB,47.9,22512.521
806,1,93,2,209.99,0.1,1714409905.065816,DB,47.9,10058.521
806,2,97,1,349.99,0.2,1714409905.065816,DB,47.9,16764.521
806,3,77,2,799.99,0.1,1714409905.065816,DB,47.9,38319.521
806,4,82,2,659.99,0.2,1714409905.065816,DB,47.9,31613.521
806,5,91,2,349.99,0.07,1714409905.065816,DB,47.9,16764.521
807,1,21,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521
807,2,6,1,469.99,0.07,1714409905.065816,DB,47.9,22512.521
807,3,3,2,999.99,0.07,1714409905.065816,DB,47.9,47899.521
807,4,9,2,2999.99,0.2,1714409905.065816,DB,47.9,143699.52099999998
807,5,16,1,599.99,0.2,1714409905.065816,DB,47.9,28739.521
808,1,96,2,349.99,0.05,1714409905.065816,DB,47.9,16764.521
808,2,18,1,449.0,0.05,1714409905.065816,DB,47.9,21507.1
808,3,85,1,329.99,0.05,1714409905.065816,DB,47.9,15806.521
808,4,19,2,449.0,0.05,1714409905.065816,DB,47.9,21507.1
809,1,78,1,647.99,0.1,1714409905.065816,DB,47.9,31038.720999999998
809,2,26,1,599.99,0.2,1714409905.065816,DB,47.9,28739.521
809,3,92,2,209.99,0.1,1714409905.065816,DB,47.9,10058.521
810,1,103,2,551.99,0.05,1714409905.065816,DB,47.9,26440.321
810,2,100,1,489.99,0.2,1714409905.065816,DB,47.9,23470.521
810,3,56,1,5499.99,0.05,1714409905.065816,DB,47.9,263449.521
810,4,22,1,269.99,0.2,1714409905.065816,DB,47.9,12932.521
811,1,45,2,869.99,0.07,1714409905.065816,DB,47.9,41672.521
811,2,54,1,3199.99,0.2,1714409905.065816,DB,47.9,153279.52099999998
811,3,70,1,659.99,0.07,1714409905.065816,DB,47.9,31613.521
811,4,66,1,250.99,0.1,1714409905.065816,DB,47.9,12022.421
812,1,76,2,299.99,0.1,1714409905.065816,DB,47.9,14369.521
812,2,40,1,4999.99,0.2,1714409905.065816,DB,47.9,239499.52099999998
813,1,96,2,349.99,0.1,1714409905.065816,DB,47.9,16764.521
813,2,85,2,329.99,0.2,1714409905.065816,DB,47.9,15806.521
813,3,33,2,469.99,0.2,1714409905.065816,DB,47.9,22512.521
813,4,26,2,599.99,0.07,1714409905.065816,DB,47.9,28739.521
813,5,71,2,416.99,0.05,1714409905.065816,DB,47.9,19973.821
814,1,69,2,416.99,0.1,1714409905.065816,DB,47.9,19973.821
814,2,100,1,489.99,0.1,1714409905.065816,DB,47.9,23470.521
814,3,65,1,346.99,0.2,1714409905.065816,DB,47.9,16620.821
815,1,105,2,533.99,0.2,1714409905.065816,DB,47.9,25578.121
815,2,102,2,489.99,0.2,1714409905.065816,DB,47.9,23470.521
815,4,23,1,299.99,0.07,1714409905.065816,DB,47.9,14369.521
816,1,75,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
816,2,64,2,489.99,0.2,1714409905.065816,DB,47.9,23470.521
817,1,85,1,329.99,0.05,1714409905.065816,DB,47.9,15806.521
817,2,105,2,533.99,0.07,1714409905.065816,DB,47.9,25578.121
817,3,48,2,1499.99,0.05,1714409905.065816,DB,47.9,71849.521
818,1,103,1,551.99,0.05,1714409905.065816,DB,47.9,26440.321
818,2,44,2,539.99,0.07,1714409905.065816,DB,47.9,25865.521
818,3,19,2,449.0,0.05,1714409905.065816,DB,47.9,21507.1
818,4,48,2,1499.99,0.05,1714409905.065816,DB,47.9,71849.521
819,1,94,1,249.99,0.2,1714409905.065816,DB,47.9,11974.521
820,1,107,1,416.99,0.05,1714409905.065816,DB,47.9,19973.821
821,1,102,1,489.99,0.07,1714409905.065816,DB,47.9,23470.521
821,2,70,2,659.99,0.2,1714409905.065816,DB,47.9,31613.521
821,3,6,1,469.99,0.2,1714409905.065816,DB,47.9,22512.521
821,4,107,1,416.99,0.05,1714409905.065816,DB,47.9,19973.821
822,1,53,1,749.99,0.05,1714409905.065816,DB,47.9,35924.521
822,2,72,1,619.99,0.2,1714409905.065816,DB,47.9,29697.521
823,1,56,2,5499.99,0.07,1714409905.065816,DB,47.9,263449.521
823,3,81,1,1099.99,0.2,1714409905.065816,DB,47.9,52689.521
824,1,92,2,209.99,0.1,1714409905.065816,DB,47.9,10058.521
825,1,19,1,449.0,0.1,1714409905.065816,DB,47.9,21507.1
825,2,30,2,999.99,0.2,1714409905.065816,DB,47.9,47899.521
826,1,45,2,869.99,0.2,1714409905.065816,DB,47.9,41672.521
826,2,36,1,832.99,0.1,1714409905.065816,DB,47.9,39900.221
827,1,43,1,5299.99,0.05,1714409905.065816,DB,47.9,253869.52099999998
827,2,41,1,1469.99,0.2,1714409905.065816,DB,47.9,70412.521
827,3,28,1,2499.99,0.2,1714409905.065816,DB,47.9,119749.52099999998
827,4,108,1,449.99,0.2,1714409905.065816,DB,47.9,21554.521
828,1,25,2,499.99,0.2,1714409905.065816,DB,47.9,23949.521
828,2,24,1,549.99,0.2,1714409905.065816,DB,47.9,26344.521
828,3,55,2,2699.99,0.07,1714409905.065816,DB,47.9,129329.52099999998
829,1,103,1,551.99,0.2,1714409905.065816,DB,47.9,26440.321
829,2,105,2,533.99,0.1,1714409905.065816,DB,47.9,25578.121
830,1,85,2,329.99,0.2,1714409905.065816,DB,47.9,15806.521
830,2,100,2,489.99,0.07,1714409905.065816,DB,47.9,23470.521
830,3,96,2,349.99,0.2,1714409905.065816,DB,47.9,16764.521
831,1,67,1,250.99,0.2,1714409905.065816,DB,47.9,12022.421
831,2,11,1,1680.99,0.2,1714409905.065816,DB,47.9,80519.421
831,3,68,1,449.99,0.1,1714409905.065816,DB,47.9,21554.521
832,1,54,1,3199.99,0.05,1714409905.065816,DB,47.9,153279.52099999998
832,2,45,1,869.99,0.2,1714409905.065816,DB,47.9,41672.521
832,3,27,1,999.99,0.07,1714409905.065816,DB,47.9,47899.521
832,4,16,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
833,1,20,2,599.99,0.05,1714409905.065816,DB,47.9,28739.521
834,1,54,1,3199.99,0.07,1714409905.065816,DB,47.9,153279.52099999998
834,2,21,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521
834,3,78,1,647.99,0.2,1714409905.065816,DB,47.9,31038.720999999998
835,1,65,2,346.99,0.07,1714409905.065816,DB,47.9,16620.821
835,2,82,1,659.99,0.2,1714409905.065816,DB,47.9,31613.521
835,3,2,1,749.99,0.05,1714409905.065816,DB,47.9,35924.521
836,1,108,2,449.99,0.2,1714409905.065816,DB,47.9,21554.521
837,1,51,1,6499.99,0.05,1714409905.065816,DB,47.9,311349.521
837,2,97,1,349.99,0.1,1714409905.065816,DB,47.9,16764.521
838,1,28,1,2499.99,0.1,1714409905.065816,DB,47.9,119749.52099999998
838,2,10,1,1549.0,0.1,1714409905.065816,DB,47.9,74197.09999999999
838,3,100,2,489.99,0.05,1714409905.065816,DB,47.9,23470.521
838,4,65,2,346.99,0.07,1714409905.065816,DB,47.9,16620.821
839,1,55,1,2699.99,0.07,1714409905.065816,DB,47.9,129329.52099999998
839,2,85,1,329.99,0.1,1714409905.065816,DB,47.9,15806.521
839,3,58,2,4999.99,0.05,1714409905.065816,DB,47.9,239499.52099999998
840,1,27,1,999.99,0.07,1714409905.065816,DB,47.9,47899.521
840,2,43,1,5299.99,0.07,1714409905.065816,DB,47.9,253869.52099999998
840,3,106,2,449.99,0.2,1714409905.065816,DB,47.9,21554.521
841,1,22,2,269.99,0.1,1714409905.065816,DB,47.9,12932.521
841,2,9,1,2999.99,0.2,1714409905.065816,DB,47.9,143699.52099999998
841,3,11,1,1680.99,0.2,1714409905.065816,DB,47.9,80519.421
841,4,90,2,209.99,0.07,1714409905.065816,DB,47.9,10058.521
841,5,100,1,489.99,0.1,1714409905.065816,DB,47.9,23470.521
842,1,81,2,1099.99,0.07,1714409905.065816,DB,47.9,52689.521
842,2,42,1,2299.99,0.1,1714409905.065816,DB,47.9,110169.521
843,1,72,1,619.99,0.1,1714409905.065816,DB,47.9,29697.521
843,2,75,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521
843,3,81,1,1099.99,0.1,1714409905.065816,DB,47.9,52689.521
843,4,23,2,299.99,0.07,1714409905.065816,DB,47.9,14369.521
844,1,79,2,402.99,0.07,1714409905.065816,DB,47.9,19303.221
844,2,12,1,549.99,0.1,1714409905.065816,DB,47.9,26344.521
844,4,48,1,1499.99,0.2,1714409905.065816,DB,47.9,71849.521
844,5,63,2,3499.99,0.05,1714409905.065816,DB,47.9,167649.52099999998
845,1,16,2,599.99,0.2,1714409905.065816,DB,47.9,28739.521
845,2,75,1,599.99,0.2,1714409905.065816,DB,47.9,28739.521
845,3,26,2,599.99,0.05,1714409905.065816,DB,47.9,28739.521
845,4,73,2,749.99,0.2,1714409905.065816,DB,47.9,35924.521
846,1,46,2,1409.99,0.05,1714409905.065816,DB,47.9,67538.521
846,2,47,1,5299.99,0.07,1714409905.065816,DB,47.9,253869.52099999998
846,3,71,1,416.99,0.1,1714409905.065816,DB,47.9,19973.821
846,4,72,2,619.99,0.05,1714409905.065816,DB,47.9,29697.521
846,5,103,2,551.99,0.07,1714409905.065816,DB,47.9,26440.321
847,1,61,2,4999.99,0.05,1714409905.065816,DB,47.9,239499.52099999998
848,1,93,1,209.99,0.07,1714409905.065816,DB,47.9,10058.521
848,2,100,2,489.99,0.2,1714409905.065816,DB,47.9,23470.521
848,4,41,2,1469.99,0.07,1714409905.065816,DB,47.9,70412.521
849,1,109,1,416.99,0.2,1714409905.065816,DB,47.9,19973.821
850,1,101,2,339.99,0.07,1714409905.065816,DB,47.9,16285.521
850,2,5,2,1320.99,0.07,1714409905.065816,DB,47.9,63275.421
850,3,37,1,379.99,0.07,1714409905.065816,DB,47.9,18201.521
851,1,30,1,999.99,0.2,1714409905.065816,DB,47.9,47899.521
851,2,93,1,209.99,0.05,1714409905.065816,DB,47.9,10058.521
852,1,46,2,1409.99,0.07,1714409905.065816,DB,47.9,67538.521
853,1,99,1,299.99,0.05,1714409905.065816,DB,47.9,14369.521
853,2,58,2,4999.99,0.2,1714409905.065816,DB,47.9,239499.52099999998
853,3,42,2,2299.99,0.2,1714409905.065816,DB,47.9,110169.521
853,4,45,1,869.99,0.2,1714409905.065816,DB,47.9,41672.521
853,5,6,1,469.99,0.05,1714409905.065816,DB,47.9,22512.521
855,1,18,1,449.0,0.1,1714409905.065816,DB,47.9,21507.1
855,2,93,2,209.99,0.2,1714409905.065816,DB,47.9,10058.521
855,3,89,1,209.99,0.2,1714409905.065816,DB,47.9,10058.521
856,1,38,2,549.99,0.05,1714409905.065816,DB,47.9,26344.521
857,1,29,1,999.99,0.2,1714409905.065816,DB,47.9,47899.521
858,1,45,2,869.99,0.2,1714409905.065816,DB,47.9,41672.521
858,2,5,1,1320.99,0.2,1714409905.065816,DB,47.9,63275.421
858,3,14,1,269.99,0.07,1714409905.065816,DB,47.9,12932.521
858,4,73,2,749.99,0.07,1714409905.065816,DB,47.9,35924.521
859,1,38,2,549.99,0.07,1714409905.065816,DB,47.9,26344.521
859,2,13,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
859,3,14,2,269.99,0.1,1714409905.065816,DB,47.9,12932.521
859,4,71,2,416.99,0.1,1714409905.065816,DB,47.9,19973.821
859,5,36,2,832.99,0.1,1714409905.065816,DB,47.9,39900.221
860,1,6,1,469.99,0.05,1714409905.065816,DB,47.9,22512.521
860,2,24,2,549.99,0.2,1714409905.065816,DB,47.9,26344.521
860,3,25,1,499.99,0.2,1714409905.065816,DB,47.9,23949.521
860,4,58,2,4999.99,0.07,1714409905.065816,DB,47.9,239499.52099999998
860,5,95,2,299.99,0.05,1714409905.065816,DB,47.9,14369.521
861,1,14,2,269.99,0.07,1714409905.065816,DB,47.9,12932.521
861,2,62,1,3499.99,0.2,1714409905.065816,DB,47.9,167649.52099999998
862,1,85,1,329.99,0.05,1714409905.065816,DB,47.9,15806.521
862,2,99,1,299.99,0.2,1714409905.065816,DB,47.9,14369.521
862,3,49,2,3499.99,0.07,1714409905.065816,DB,47.9,167649.52099999998
863,1,93,2,209.99,0.1,1714409905.065816,DB,47.9,10058.521
864,1,37,1,379.99,0.1,1714409905.065816,DB,47.9,18201.521
864,2,65,2,346.99,0.05,1714409905.065816,DB,47.9,16620.821
864,3,13,1,269.99,0.2,1714409905.065816,DB,47.9,12932.521
865,1,109,2,416.99,0.1,1714409905.065816,DB,47.9,19973.821
865,2,34,1,469.99,0.05,1714409905.065816,DB,47.9,22512.521
866,2,67,2,250.99,0.07,1714409905.065816,DB,47.9,12022.421
866,3,80,1,761.99,0.07,1714409905.065816,DB,47.9,36499.320999999996
866,4,13,2,269.99,0.07,1714409905.065816,DB,47.9,12932.521
867,1,101,1,339.99,0.05,1714409905.065816,DB,47.9,16285.521
868,1,46,1,1409.99,0.07,1714409905.065816,DB,47.9,67538.521
869,1,7,1,3999.99,0.2,1714409905.065816,DB,47.9,191599.52099999998
869,2,106,2,449.99,0.05,1714409905.065816,DB,47.9,21554.521
869,3,33,1,469.99,0.05,1714409905.065816,DB,47.9,22512.521
869,4,55,2,2699.99,0.05,1714409905.065816,DB,47.9,129329.52099999998
869,5,65,2,346.99,0.2,1714409905.065816,DB,47.9,16620.821
870,1,63,1,3499.99,0.07,1714409905.065816,DB,47.9,167649.52099999998
871,1,106,1,449.99,0.2,1714409905.065816,DB,47.9,21554.521
871,2,38,1,549.99,0.1,1714409905.065816,DB,47.9,26344.521
871,3,30,2,999.99,0.2,1714409905.065816,DB,47.9,47899.521
871,4,107,2,416.99,0.05,1714409905.065816,DB,47.9,19973.821
872,1,62,2,3499.99,0.07,1714409905.065816,DB,47.9,167649.52099999998
872,2,53,1,749.99,0.1,1714409905.065816,DB,47.9,35924.521
873,1,32,2,469.99,0.1,1714409905.065816,DB,47.9,22512.521
874,1,56,1,5499.99,0.05,1714409905.065816,DB,47.9,263449.521
874,2,27,2,999.99,0.05,1714409905.065816,DB,47.9,47899.521
874,3,73,1,749.99,0.1,1714409905.065816,DB,47.9,35924.521
874,4,77,2,799.99,0.07,1714409905.065816,DB,47.9,38319.521
875,1,5,2,1320.99,0.1,1714409905.065816,DB,47.9,63275.421
875,2,15,2,529.99,0.05,1714409905.065816,DB,47.9,25386.521
875,3,14,1,269.99,0.07,1714409905.065816,DB,47.9,12932.521
875,4,111,1,470.99,0.2,1714409905.065816,DB,47.9,22560.421
876,1,17,2,429.0,0.2,1714409905.065816,DB,47.9,20549.1
876,2,66,2,250.99,0.2,1714409905.065816,DB,47.9,12022.421
876,3,96,1,349.99,0.07,1714409905.065816,DB,47.9,16764.521
876,4,107,2,416.99,0.05,1714409905.065816,DB,47.9,19973.821
877,1,73,1,749.99,0.07,1714409905.065816,DB,47.9,35924.521
877,2,103,1,551.99,0.1,1714409905.065816,DB,47.9,26440.321
878,1,103,1,551.99,0.2,1714409905.065816,DB,47.9,26440.321
878,2,13,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521
878,3,6,2,469.99,0.2,1714409905.065816,DB,47.9,22512.521
878,4,18,2,449.0,0.05,1714409905.065816,DB,47.9,21507.1
879,1,100,2,489.99,0.2,1714409905.065816,DB,47.9,23470.521
879,2,2,2,749.99,0.07,1714409905.065816,DB,47.9,35924.521
879,4,82,1,659.99,0.07,1714409905.065816,DB,47.9,31613.521
880,1,28,2,2499.99,0.2,1714409905.065816,DB,47.9,119749.52099999998
880,2,95,1,299.99,0.1,1714409905.065816,DB,47.9,14369.521
880,3,5,1,1320.99,0.07,1714409905.065816,DB,47.9,63275.421
880,4,26,1,599.99,0.1,1714409905.065816,DB,47.9,28739.521
880,5,66,1,250.99,0.2,1714409905.065816,DB,47.9,12022.421
881,1,98,1,489.99,0.07,1714409905.065816,DB,47.9,23470.521
881,2,50,1,5999.99,0.2,1714409905.065816,DB,47.9,287399.521
881,3,64,2,489.99,0.05,1714409905.065816,DB,47.9,23470.521
881,4,67,1,250.99,0.1,1714409905.065816,DB,47.9,12022.421
882,1,63,2,3499.99,0.07,1714409905.065816,DB,47.9,167649.52099999998
882,2,108,2,449.99,0.2,1714409905.065816,DB,47.9,21554.521
882,3,57,2,1999.99,0.07,1714409905.065816,DB,47.9,95799.521
883,1,44,1,539.99,0.05,1714409905.065816,DB,47.9,25865.521
883,2,5,2,1320.99,0.05,1714409905.065816,DB,47.9,63275.421
884,1,49,2,3499.99,0.05,1714409905.065816,DB,47.9,167649.52099999998
884,2,69,2,416.99,0.07,1714409905.065816,DB,47.9,19973.821
884,3,46,2,1409.99,0.2,1714409905.065816,DB,47.9,67538.521
884,4,10,1,1549.0,0.1,1714409905.065816,DB,47.9,74197.09999999999
